                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 2.0016,                 5.9418,                 1.9071,                0.28207,                0.40481,                0.19164,                0.11247,                 1.5235,                 2.8139,                 1.6875,                 0.0703,                 0.0033,                 0.0033
                      1,                 1.4294,                 2.5236,                 1.3943,                0.51827,                0.43452,                0.47038,                 0.2695,                 1.5353,                 2.2966,                 1.7187,               0.040234,              0.0065677,              0.0065677
